seq_length,molecular_weight,nh3_tail,po3_pos,biotinylated,acylated_n_terminal,cyclic,amidated,stearyl_uptake,hexahistidine_tagged,aromaticity,instability_index,isoelectric_point,helix_fraction,turn_fraction,sheet_fraction,molar_extinction_coefficient_reduced,molar_extinction_coefficient_oxidized,gravy,is_cpp
15.0,2034.3908000000001,0,0,0,0,0,0,0,0,0.13333333333333333,61.879999999999995,11.722947120666507,0.26666666666666666,0.06666666666666667,0.3333333333333333,5500.0,5500.0,-1.5466666666666666,0
17.0,2285.6327,0,0,0,0,0,0,0,0,0.11764705882352942,55.77647058823529,11.722947120666507,0.23529411764705885,0.11764705882352942,0.29411764705882354,5500.0,5500.0,-1.7588235294117647,0
34.0,3566.4785,0,0,0,0,0,0,0,0,0.0,63.51764705882353,4.0500284194946286,0.2058823529411765,0.5588235294117647,0.29411764705882354,0.0,0.0,-1.197058823529412,0
24.0,2611.986,0,0,0,0,0,0,0,0,0.04166666666666667,8.50833333333333,6.421294212341309,0.4583333333333333,0.2916666666666667,0.4166666666666667,0.0,0.0,-0.041666666666666706,0
6.0,663.7655,0,0,0,0,0,0,0,0,0.16666666666666669,28.900000000000002,9.410143852233887,0.16666666666666669,0.16666666666666669,0.5,0.0,0.0,0.5833333333333334,0
12.0,1158.3035,0,0,0,0,0,0,0,0,0.08333333333333334,53.45,5.1849893569946275,0.16666666666666669,0.33333333333333337,0.41666666666666674,0.0,0.0,0.5166666666666667,1
17.0,1852.1132000000002,0,0,0,0,0,0,0,0,0.05882352941176471,50.20588235294118,4.5327051162719725,0.29411764705882354,0.35294117647058826,0.4705882352941177,0.0,0.0,0.5529411764705882,0
12.0,1463.5463,0,0,0,0,0,0,0,0,0.25,0.641666666666667,4.206506156921387,0.0,0.33333333333333337,0.5833333333333334,1490.0,1490.0,-0.375,0
27.0,2718.0388999999996,0,0,0,0,0,0,0,0,0.0,37.94814814814816,11.542113304138184,0.07407407407407407,0.37037037037037035,0.29629629629629634,0.0,125.0,-1.0,0
26.0,2819.2234,0,0,0,0,0,0,0,0,0.038461538461538464,75.57692307692308,9.003864097595216,0.07692307692307693,0.34615384615384615,0.4230769230769231,0.0,125.0,0.21538461538461537,0
20.0,2251.5173,0,0,0,0,0,0,0,0,0.05,42.805,5.598777198791503,0.5,0.30000000000000004,0.2,5500.0,5500.0,-1.21,0
26.0,2648.8819,0,0,0,0,0,0,0,0,0.11538461538461539,110.44615384615386,10.834314918518068,0.07692307692307693,0.5384615384615384,0.2692307692307693,1490.0,1490.0,-0.6346153846153846,0
15.0,1622.7379,0,0,0,0,0,0,0,0,0.06666666666666667,64.82666666666667,8.406951332092287,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.0,0.0,-1.0333333333333334,0
19.0,2164.3356,0,0,0,0,0,0,0,0,0.052631578947368425,56.13684210526316,4.3156938552856445,0.26315789473684215,0.368421052631579,0.2105263157894737,5500.0,5500.0,-1.0842105263157895,0
25.0,2887.3087,0,0,0,0,0,0,0,0,0.12,18.7084,4.778761100769043,0.36,0.2,0.48,1490.0,1490.0,0.039999999999999994,0
8.0,832.9003,0,0,0,0,0,0,0,0,0.125,-4.212499999999999,6.40151424407959,0.25,0.25,0.5,0.0,0.0,0.32499999999999996,0
25.0,2995.4168,0,0,0,0,0,0,0,0,0.08,65.388,9.996096992492678,0.28,0.28,0.32,6990.0,6990.0,-1.048,0
26.0,2871.2218,0,0,0,0,0,0,0,0,0.038461538461538464,39.261538461538464,4.0500284194946286,0.23076923076923078,0.2692307692307692,0.4615384615384615,5500.0,5500.0,0.22307692307692306,0
31.0,3764.3066,0,0,0,0,0,0,0,0,0.06451612903225806,109.60322580645162,4.814114952087402,0.4193548387096774,0.12903225806451613,0.4193548387096774,2980.0,2980.0,-0.45483870967741935,0
11.0,1254.434,0,0,0,0,0,0,0,0,0.09090909090909091,12.936363636363637,6.433003044128417,0.4545454545454546,0.09090909090909091,0.4545454545454546,5500.0,5500.0,0.2818181818181818,0
32.0,3561.0924000000005,0,0,0,0,0,0,0,0,0.0625,68.25312499999998,8.132767295837404,0.28125,0.25,0.375,2980.0,2980.0,-0.16562500000000002,0
23.0,2528.8563,0,0,0,0,0,0,0,0,0.0,38.03478260869565,8.255192756652832,0.21739130434782608,0.21739130434782608,0.4782608695652174,0.0,0.0,-0.3043478260869565,0
25.0,2742.9885999999997,0,0,0,0,0,0,0,0,0.0,-15.648000000000003,4.622169685363769,0.48,0.16,0.32,0.0,0.0,-0.688,0
24.0,2947.293,0,0,0,0,0,0,0,0,0.16666666666666669,-4.104166666666668,4.5932954788208,0.41666666666666674,0.20833333333333331,0.5,6990.0,6990.0,-0.7208333333333333,0
22.0,2529.8013,0,0,0,0,0,0,0,0,0.0,76.7363636363636,5.833238029479981,0.09090909090909091,0.2727272727272727,0.5,0.0,0.0,-0.6681818181818181,0
13.0,1540.8063,0,0,0,0,0,0,0,0,0.0,78.36923076923077,9.98404140472412,0.15384615384615385,0.23076923076923078,0.46153846153846156,0.0,0.0,-0.723076923076923,0
22.0,2515.8145,0,0,0,0,0,0,0,0,0.0,68.94545454545454,5.885132026672363,0.18181818181818182,0.2272727272727273,0.5,0.0,0.0,-0.6409090909090909,0
22.0,2542.8862,0,0,0,0,0,0,0,0,0.0,80.16363636363634,9.976176261901855,0.13636363636363635,0.2272727272727273,0.5,0.0,0.0,-0.6863636363636364,0
22.0,2541.9445,0,0,0,0,0,0,0,0,0.0,58.795454545454525,11.000063133239745,0.13636363636363635,0.2272727272727273,0.5,0.0,0.0,-0.7045454545454546,1
22.0,2555.9710999999998,0,0,0,0,0,0,0,0,0.0,76.30454545454543,11.000063133239745,0.18181818181818182,0.18181818181818182,0.5,0.0,0.0,-0.7045454545454546,1
33.0,3568.0371999999998,0,0,0,0,0,0,0,0,0.030303030303030304,57.56666666666667,4.601025581359862,0.30303030303030304,0.30303030303030304,0.3939393939393939,0.0,0.0,0.08181818181818179,0
6.0,572.6945999999999,0,0,0,0,0,0,0,0,0.0,28.900000000000002,5.1849893569946275,0.16666666666666669,0.33333333333333337,0.6666666666666667,0.0,0.0,1.8833333333333335,0
33.0,4143.7618,0,0,0,0,0,0,0,0,0.18181818181818182,95.12121212121211,4.801837730407715,0.33333333333333337,0.24242424242424243,0.3939393939393939,16500.0,16500.0,-0.46666666666666673,0
19.0,2171.5353,0,0,0,0,0,0,0,0,0.0,99.73684210526315,4.5216783523559565,0.47368421052631576,0.15789473684210528,0.3157894736842105,0.0,0.0,-0.08947368421052634,0
12.0,1321.4818,0,0,0,0,0,0,0,0,0.0,74.45833333333333,8.440732765197758,0.25,0.41666666666666674,0.33333333333333337,0.0,0.0,-0.75,1
12.0,1261.5094,0,0,0,0,0,0,0,0,0.0,77.88333333333334,6.40151424407959,0.41666666666666674,0.25,0.5833333333333334,0.0,0.0,1.05,1
24.0,2516.5211999999997,1,0,0,0,0,1,0,0,0.0,-0.6333333333333346,4.0500284194946286,0.7916666666666666,0.08333333333333334,0.04166666666666667,0.0,0.0,-1.0708333333333333,1
24.0,2390.2817999999997,1,0,0,0,0,1,0,0,0.0,-20.229166666666668,4.0500284194946286,0.4166666666666667,0.4583333333333333,0.04166666666666667,0.0,0.0,-1.8958333333333333,1
15.0,1868.3448000000003,1,0,0,0,0,1,0,0,0.0,-7.013333333333335,11.53489284515381,0.6666666666666666,0.13333333333333333,0.06666666666666667,0.0,0.0,-3.033333333333333,1
15.0,2120.4654,1,0,0,0,0,1,0,0,0.0,312.36666666666656,11.999967765808105,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.0,-3.393333333333333,1
11.0,1329.5832,0,0,0,0,0,0,0,0,0.18181818181818182,33.945454545454545,4.665765190124512,0.36363636363636365,0.18181818181818182,0.4545454545454546,0.0,0.0,0.43636363636363634,0
5.0,604.6571,0,0,0,0,0,0,0,0,0.0,65.82,11.000192070007323,0.2,0.4,0.2,0.0,0.0,-2.68,0
14.0,1469.7034999999998,0,0,0,0,0,0,0,0,0.0,77.65714285714286,5.210510063171386,0.2142857142857143,0.42857142857142855,0.28571428571428575,0.0,0.0,-0.4,0
8.0,1013.0544,0,0,0,0,0,0,0,0,0.25,-0.675,4.0500284194946286,0.375,0.25,0.5,1490.0,1490.0,-0.9375,0
15.0,1925.1221,0,0,0,0,0,0,0,0,0.33333333333333337,125.71333333333332,5.049428367614746,0.13333333333333333,0.2,0.5333333333333333,2980.0,2980.0,-0.4000000000000001,0
12.0,1419.5553,0,0,0,0,0,0,0,0,0.16666666666666669,13.933333333333334,5.498115348815917,0.16666666666666669,0.25,0.5,1490.0,1490.0,-1.0583333333333333,1
20.0,2153.3875,0,0,0,0,0,0,0,0,0.05,38.39,4.50729808807373,0.5,0.25,0.4,0.0,0.0,0.22499999999999995,0
12.0,1415.6162,0,0,0,0,0,0,0,0,0.08333333333333334,0.5250000000000007,5.882460594177245,0.33333333333333337,0.25,0.41666666666666674,5500.0,5500.0,-0.17500000000000002,0
11.0,1226.4689,0,0,0,0,0,0,0,0,0.0,48.518181818181816,11.263674354553224,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.0,0.0,-1.4545454545454546,1
8.0,876.9562000000001,0,0,0,0,0,0,0,0,0.125,4.137499999999998,8.408240699768072,0.125,0.5,0.25,0.0,0.0,-1.525,0
22.0,3010.4631999999997,0,0,0,0,0,0,0,0,0.18181818181818182,84.35,11.567513847351076,0.2727272727272727,0.18181818181818182,0.36363636363636365,22000.0,22000.0,-2.059090909090909,1
9.0,1115.2143,0,0,0,0,0,0,0,0,0.0,57.02222222222223,4.12948932647705,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,0.0,-0.8555555555555556,0
13.0,1501.734,0,0,0,0,0,0,0,0,0.0,37.23076923076923,11.165940284729004,0.6153846153846154,0.07692307692307693,0.07692307692307693,0.0,0.0,-2.1307692307692307,1
26.0,2913.3248999999996,0,0,0,0,0,0,0,0,0.038461538461538464,28.23846153846154,8.13366985321045,0.3076923076923077,0.2692307692307693,0.46153846153846156,0.0,0.0,-0.4269230769230769,0
27.0,3141.4071999999996,0,0,0,0,0,0,0,0,0.14814814814814814,28.69259259259259,8.082997703552245,0.3333333333333333,0.25925925925925924,0.2962962962962963,4470.0,4470.0,-1.0666666666666667,0
32.0,3753.1978,0,0,0,0,0,0,0,0,0.0625,63.57187499999999,4.593124961853028,0.25,0.28125,0.375,0.0,0.0,-0.45,0
11.0,1240.3627,0,0,0,0,0,0,0,0,0.09090909090909091,52.53636363636363,8.407853889465336,0.0,0.2727272727272727,0.6363636363636364,1490.0,1490.0,-0.00909090909090906,0
17.0,2437.739,0,0,0,0,0,0,0,0,0.05882352941176471,207.8,11.999967765808105,0.11764705882352942,0.05882352941176471,0.11764705882352942,5500.0,5500.0,-3.4588235294117644,1
19.0,2597.9332,0,0,0,0,0,0,0,0,0.052631578947368425,182.51052631578946,11.999967765808105,0.10526315789473685,0.10526315789473685,0.10526315789473685,5500.0,5500.0,-2.9842105263157896,1
16.0,2281.5533,0,0,0,0,0,0,0,0,0.0625,184.3625,11.999967765808105,0.125,0.0625,0.125,5500.0,5500.0,-3.39375,1
16.0,2110.3877,0,0,0,0,0,0,0,0,0.0,119.85,11.999967765808105,0.25,0.1875,0.1875,0.0,0.0,-2.73125,1
13.0,1783.0184,0,0,0,0,0,0,0,0,0.0,165.72307692307692,11.999967765808105,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,-3.276923076923077,1
15.0,1943.2125999999998,0,0,0,0,0,0,0,0,0.0,139.29999999999998,11.999967765808105,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.0,-2.7,0
12.0,1614.86,0,0,0,0,0,0,0,0,0.08333333333333334,205.03333333333333,11.999967765808105,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.0,0.0,-2.75,1
16.0,1916.2201,0,0,0,0,0,0,0,0,0.0625,94.48125000000002,4.781603050231933,0.5,0.1875,0.375,1490.0,1490.0,-0.2,0
21.0,2434.8474,0,0,0,0,0,0,0,0,0.047619047619047616,84.19523809523808,11.999967765808105,0.2380952380952381,0.23809523809523808,0.33333333333333337,0.0,0.0,-0.6380952380952382,1
21.0,2473.8835,0,0,0,0,0,0,0,0,0.047619047619047616,78.6142857142857,11.999967765808105,0.2380952380952381,0.23809523809523808,0.33333333333333337,5500.0,5500.0,-0.8142857142857144,1
24.0,2691.129,0,0,0,0,0,0,0,0,0.04166666666666667,71.64166666666665,11.999967765808105,0.20833333333333334,0.2916666666666667,0.2916666666666667,5500.0,5500.0,-0.6416666666666667,1
15.0,1750.9697,0,0,0,0,0,0,0,0,0.06666666666666667,104.14,5.80987720489502,0.4,0.13333333333333333,0.26666666666666666,1490.0,1490.0,-0.84,0
12.0,1236.2915,0,0,0,0,0,0,0,0,0.0,124.26666666666668,6.406288719177247,0.16666666666666669,0.5,0.16666666666666669,0.0,0.0,-1.2833333333333334,1
26.0,2427.8183,0,0,0,0,0,0,0,0,0.0,-12.492307692307694,7.887142753601073,0.3846153846153846,0.3076923076923077,0.34615384615384615,0.0,0.0,0.9538461538461539,0
12.0,1321.4818,0,0,0,0,0,0,0,0,0.0,92.81666666666668,8.440732765197758,0.25,0.41666666666666674,0.33333333333333337,0.0,0.0,-0.75,1
28.0,3040.2340000000004,0,0,0,0,0,0,0,0,0.10714285714285715,22.892857142857135,5.83090763092041,0.2142857142857143,0.4642857142857143,0.28571428571428575,2980.0,2980.0,-1.0392857142857144,0
9.0,962.0559000000001,0,0,0,0,0,0,0,0,0.0,27.088888888888892,8.410110282897953,0.1111111111111111,0.3333333333333333,0.4444444444444445,0.0,0.0,-0.911111111111111,0
17.0,1764.1354000000001,0,0,0,0,0,0,0,0,0.11764705882352942,1.6882352941176466,5.1849893569946275,0.411764705882353,0.17647058823529413,0.6470588235294118,5500.0,5500.0,1.6470588235294117,0
15.0,1644.8890999999999,0,0,0,0,0,0,0,0,0.06666666666666667,18.013333333333335,6.410210609436036,0.26666666666666666,0.06666666666666667,0.4666666666666667,0.0,0.0,0.26666666666666666,0
6.0,667.7078,0,0,0,0,0,0,0,0,0.16666666666666669,-4.233333333333333,5.184875679016112,0.16666666666666669,0.16666666666666669,0.6666666666666667,1490.0,1490.0,-0.03333333333333329,0
13.0,1530.7963,0,0,0,0,0,0,0,0,0.07692307692307693,62.63846153846155,7.811263465881348,0.15384615384615385,0.15384615384615385,0.38461538461538464,5500.0,5625.0,0.03846153846153843,0
20.0,2426.7656,0,0,0,0,0,0,0,0,0.1,67.66,6.423226737976075,0.5,0.1,0.35000000000000003,2980.0,2980.0,-0.825,0
24.0,2326.64,0,0,0,0,0,0,0,0,0.0,63.775000000000006,4.0500284194946286,0.16666666666666669,0.5,0.4166666666666667,0.0,0.0,0.975,0
29.0,2903.2205000000004,0,0,0,0,0,0,0,0,0.034482758620689655,28.134482758620692,4.0500284194946286,0.3793103448275862,0.27586206896551724,0.41379310344827586,5500.0,5500.0,0.7551724137931034,0
19.0,2105.3513,0,0,0,0,0,0,0,0,0.052631578947368425,5.8,9.696641349792483,0.3157894736842105,0.31578947368421056,0.368421052631579,0.0,0.0,-0.8473684210526317,1
17.0,1923.1549,0,0,0,0,0,0,0,0,0.0,87.17647058823529,5.945153999328612,0.29411764705882354,0.11764705882352942,0.35294117647058826,0.0,0.0,-0.21764705882352942,0
25.0,2741.3196999999996,0,0,0,0,0,0,0,0,0.12,55.224000000000004,5.662038993835449,0.4,0.24,0.4,6990.0,6990.0,0.76,0
6.0,846.9715,0,0,0,0,0,0,0,0,0.33333333333333337,10.266666666666667,8.286588859558108,0.33333333333333337,0.0,0.6666666666666667,6990.0,6990.0,-1.0333333333333334,1
7.0,852.0276,0,0,0,0,0,0,0,0,0.28571428571428575,25.314285714285717,5.184875679016112,0.14285714285714288,0.14285714285714288,0.8571428571428572,1490.0,1490.0,1.6714285714285713,1
11.0,1287.618,0,0,0,0,0,0,0,0,0.0,38.72727272727273,10.461494255065915,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.0,0.0,-0.9181818181818181,1
42.0,3929.5434999999998,0,0,0,0,0,0,0,0,0.023809523809523808,53.09285714285713,6.711116218566894,0.40476190476190477,0.38095238095238093,0.2619047619047619,0.0,0.0,0.7,0
10.0,1078.1792,0,0,0,0,0,0,0,0,0.0,57.980000000000004,5.550350379943848,0.5,0.2,0.2,0.0,0.0,-0.51,0
27.0,2892.2491999999997,0,0,0,0,0,0,0,0,0.07407407407407407,12.329629629629625,6.127152442932128,0.3333333333333333,0.25925925925925924,0.3333333333333333,6990.0,6990.0,-0.16296296296296295,0
30.0,3350.8644999999997,0,0,0,0,0,0,0,0,0.06666666666666667,23.163333333333334,6.179387474060058,0.3,0.16666666666666666,0.43333333333333335,5500.0,5500.0,0.21333333333333335,0
34.0,3534.9937,0,0,0,0,0,0,0,0,0.05882352941176471,43.0705882352941,8.46806735992432,0.44117647058823534,0.2058823529411765,0.2647058823529412,1490.0,1490.0,0.029411764705882353,0
15.0,1619.8894,0,0,0,0,0,0,0,0,0.06666666666666667,34.40666666666666,11.69902935028076,0.33333333333333337,0.2,0.3333333333333333,0.0,0.0,0.2533333333333333,0
33.0,3645.6474,0,0,0,0,0,0,0,0,0.09090909090909091,55.10909090909091,4.0500284194946286,0.24242424242424243,0.36363636363636365,0.33333333333333337,2980.0,2980.0,-0.8303030303030302,0
29.0,3101.4443,0,0,0,0,0,0,0,0,0.10344827586206896,50.065517241379325,4.785809135437011,0.3103448275862069,0.3793103448275862,0.3448275862068966,2980.0,2980.0,-0.09655172413793106,0
13.0,1499.7524999999998,0,0,0,0,0,0,0,0,0.15384615384615385,21.246923076923075,10.289557075500486,0.23076923076923078,0.15384615384615385,0.5384615384615385,1490.0,1490.0,0.06923076923076926,0
31.0,3980.5600000000004,0,0,0,0,0,0,0,0,0.22580645161290322,66.93870967741935,9.511359214782715,0.1935483870967742,0.16129032258064516,0.4193548387096774,16960.0,17085.0,-0.7838709677419355,0
18.0,2217.6973,0,0,0,0,0,0,0,0,0.2777777777777778,51.35000000000001,6.686618614196779,0.2222222222222222,0.1111111111111111,0.5,12490.0,12615.0,1.3444444444444443,0
30.0,3563.8562999999995,0,0,0,0,0,0,0,0,0.06666666666666667,54.673333333333325,4.281192588806152,0.26666666666666666,0.3333333333333333,0.3666666666666667,2980.0,2980.0,-0.8300000000000001,0
31.0,3262.5771,0,0,0,0,0,0,0,0,0.03225806451612903,-4.777419354838708,4.084245491027832,0.29032258064516125,0.29032258064516125,0.4193548387096774,0.0,0.0,0.2870967741935484,0
11.0,1242.3304,0,0,0,0,0,0,0,0,0.18181818181818182,18.20909090909091,4.0500284194946286,0.4545454545454546,0.18181818181818182,0.4545454545454546,1490.0,1490.0,0.5454545454545454,0
11.0,1387.5744,0,0,0,0,0,0,0,0,0.2727272727272727,45.163636363636364,4.274315071105957,0.18181818181818182,0.18181818181818182,0.6363636363636364,1490.0,1490.0,0.6636363636363636,0
20.0,2340.6384,0,0,0,0,0,0,0,0,0.1,30.645000000000003,10.266928672790524,0.1,0.5,0.30000000000000004,2980.0,2980.0,-1.395,1
28.0,3000.3623,0,0,0,0,0,0,0,0,0.03571428571428572,5.635714285714285,8.401793861389162,0.25,0.35714285714285715,0.3928571428571429,1490.0,1490.0,-0.5392857142857143,0
14.0,1503.7178999999999,0,0,0,0,0,0,0,0,0.07142857142857144,20.250000000000007,4.207756614685059,0.28571428571428575,0.5000000000000001,0.28571428571428575,0.0,0.0,0.01428571428571426,0
8.0,933.0624,0,0,0,0,0,0,0,0,0.125,-31.262499999999996,8.560386085510256,0.125,0.375,0.375,1490.0,1490.0,-0.85,0
15.0,1704.8366,0,0,0,0,0,0,0,0,0.06666666666666667,-5.1933333333333325,5.227561759948729,0.2,0.26666666666666666,0.4,0.0,0.0,-0.6933333333333334,0
26.0,3072.3900999999996,0,0,0,0,0,0,0,0,0.11538461538461539,66.73076923076924,8.410045814514163,0.3076923076923077,0.2692307692307693,0.3076923076923077,8480.0,8480.0,-1.1884615384615385,0
34.0,3891.4109,0,0,0,0,0,0,0,0,0.08823529411764706,41.082352941176474,5.777251625061035,0.35294117647058826,0.23529411764705885,0.3823529411764706,1490.0,1490.0,-0.16470588235294123,0
18.0,1916.2599,0,0,0,0,0,0,0,0,0.0,127.14444444444445,4.0500284194946286,0.33333333333333337,0.5,0.33333333333333337,0.0,0.0,-0.050000000000000044,1
21.0,2512.9145,0,0,0,0,0,0,0,0,0.09523809523809523,25.190476190476186,4.779954719543457,0.42857142857142855,0.23809523809523808,0.42857142857142855,1490.0,1490.0,-0.25238095238095243,0
22.0,2736.1493,0,0,0,0,0,0,0,0,0.18181818181818182,56.28636363636363,6.008017921447753,0.36363636363636365,0.18181818181818182,0.4545454545454546,2980.0,2980.0,-0.12727272727272734,0
30.0,3441.8189,0,0,0,0,0,0,0,0,0.16666666666666669,63.03333333333333,4.405272102355957,0.2,0.3,0.43333333333333335,6990.0,6990.0,-0.003333333333333366,0
16.0,1790.1942,0,0,0,0,0,0,0,0,0.0625,11.393750000000002,4.531284141540527,0.5,0.25,0.4375,0.0,0.0,0.88125,0
17.0,1685.8977,0,0,0,0,0,0,0,0,0.05882352941176471,28.794117647058826,5.238929557800293,0.29411764705882354,0.35294117647058826,0.29411764705882354,0.0,0.0,0.5941176470588235,0
27.0,3072.5503999999996,0,0,0,0,0,0,0,0,0.14814814814814814,23.25925925925926,4.684351539611816,0.2962962962962963,0.18518518518518517,0.5925925925925926,0.0,0.0,0.6222222222222222,0
6.0,599.763,0,0,0,0,0,0,0,0,0.0,-34.11666666666667,8.720009803771973,0.6666666666666667,0.16666666666666669,0.5,0.0,0.0,1.55,0
49.0,5089.801799999999,0,0,0,0,0,0,0,0,0.04081632653061225,51.446938775510205,9.523801612854005,0.40816326530612246,0.2448979591836735,0.326530612244898,1490.0,1490.0,0.022448979591836726,0
21.0,2400.8458,0,0,0,0,0,0,0,0,0.19047619047619047,5.761904761904763,10.479287528991698,0.33333333333333337,0.2380952380952381,0.33333333333333337,22000.0,22000.0,-0.32380952380952377,1
26.0,2505.6686,0,0,0,0,0,0,0,0,0.038461538461538464,6.419230769230769,4.0500284194946286,0.46153846153846156,0.34615384615384615,0.19230769230769232,1490.0,1490.0,0.16538461538461538,0
10.0,1053.1762999999999,0,0,0,0,0,0,0,0,0.0,112.5,11.999967765808105,0.1,0.30000000000000004,0.30000000000000004,0.0,0.0,-0.4,0
25.0,2569.9327,0,0,0,0,0,0,0,0,0.04,28.836000000000002,6.7216882705688485,0.48,0.24,0.28,0.0,0.0,0.16799999999999998,0
29.0,3299.9843,0,0,0,0,0,0,0,0,0.13793103448275862,25.63103448275862,9.702636909484863,0.27586206896551724,0.1724137931034483,0.6206896551724138,6990.0,6990.0,1.2275862068965517,0
27.0,3277.5584999999996,0,0,0,0,0,0,0,0,0.22222222222222224,16.34444444444444,4.78273983001709,0.25925925925925924,0.3333333333333333,0.37037037037037035,28990.0,28990.0,-0.9111111111111112,0
15.0,1673.8159999999998,0,0,0,0,0,0,0,0,0.13333333333333333,148.50666666666666,4.0500284194946286,0.4,0.4,0.3333333333333333,6990.0,6990.0,-0.39333333333333337,0
6.0,658.7887999999999,0,0,0,0,0,0,0,0,0.0,104.63333333333334,6.711116218566894,0.16666666666666669,0.5,0.33333333333333337,0.0,0.0,-7.401486830834377e-17,0
12.0,1299.5622999999998,0,0,0,0,0,0,0,0,0.0,121.5166666666667,6.8896474838256845,0.16666666666666669,0.5,0.33333333333333337,0.0,0.0,-7.401486830834377e-17,0
18.0,1940.3357999999998,0,0,0,0,0,0,0,0,0.0,127.14444444444445,6.995538520812987,0.16666666666666669,0.5,0.33333333333333337,0.0,0.0,-7.401486830834377e-17,0
17.0,1831.0097,0,0,0,0,0,0,0,0,0.0,33.53529411764706,4.0500284194946286,0.23529411764705885,0.411764705882353,0.29411764705882354,0.0,0.0,-0.20588235294117643,0
14.0,1553.954,0,0,0,0,0,0,0,0,0.0,81.37857142857143,9.786703681945799,0.35714285714285715,0.2142857142857143,0.35714285714285715,0.0,0.0,0.13571428571428573,0
9.0,1042.3786,0,0,0,0,0,0,0,0,0.0,-0.5444444444444447,8.720009803771973,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.0,0.0,2.1666666666666665,0
13.0,1591.9437999999998,0,0,0,0,0,0,0,0,0.07692307692307693,30.88461538461539,11.999967765808105,0.07692307692307693,0.07692307692307693,0.6153846153846154,0.0,0.0,0.6846153846153846,0
13.0,1420.6922,0,0,0,0,0,0,0,0,0.07692307692307693,2.969230769230769,8.468389701843265,0.23076923076923078,0.23076923076923078,0.5384615384615385,1490.0,1490.0,1.0307692307692309,0
6.0,649.8217999999999,0,0,0,0,0,0,0,0,0.0,85.68333333333334,8.720009803771973,0.33333333333333337,0.5,0.33333333333333337,0.0,0.0,-0.1166666666666667,0
12.0,1281.6282999999999,0,0,0,0,0,0,0,0,0.0,102.56666666666668,10.002350425720216,0.33333333333333337,0.5,0.33333333333333337,0.0,0.0,-0.1166666666666667,0
18.0,1913.4348,0,0,0,0,0,0,0,0,0.0,108.19444444444443,10.301935005187985,0.33333333333333337,0.5,0.33333333333333337,0.0,0.0,-0.1166666666666667,1
24.0,2645.1411,0,0,0,0,0,0,0,0,0.20833333333333334,16.891666666666666,8.005313301086428,0.25,0.25,0.625,2980.0,3105.0,1.2833333333333334,0
34.0,4000.7158,0,0,0,0,0,0,0,0,0.05882352941176471,49.591470588235296,10.46130084991455,0.29411764705882354,0.2647058823529412,0.3235294117647059,1490.0,1490.0,-0.711764705882353,0
8.0,898.0549000000001,0,0,0,0,0,0,0,0,0.0,41.525,4.531284141540527,0.625,0.125,0.375,0.0,0.0,0.225,0
19.0,2316.8206999999998,0,0,0,0,0,0,0,0,0.0,33.68421052631579,11.999967765808105,0.26315789473684215,0.15789473684210528,0.368421052631579,0.0,0.0,-0.7052631578947368,0
20.0,2377.0566,0,0,0,0,0,0,0,0,0.05,29.325000000000006,11.50523738861084,0.7000000000000001,0.05,0.4,5500.0,5500.0,-0.585,1
7.0,788.9984,0,0,0,0,0,0,0,0,0.0,36.08571428571429,9.72004337310791,0.5714285714285715,0.14285714285714288,0.4285714285714286,0.0,0.0,1.457142857142857,0
12.0,1173.3199,0,0,0,0,0,0,0,0,0.0,29.258333333333333,8.717753410339355,0.4166666666666667,0.33333333333333337,0.25,0.0,0.0,0.30833333333333335,0
18.0,2166.5018,0,0,0,0,0,0,0,0,0.1111111111111111,98.0111111111111,6.030810356140137,0.33333333333333337,0.2777777777777778,0.2777777777777778,0.0,0.0,-0.21111111111111114,0
10.0,1197.4341,0,0,0,0,0,0,0,0,0.0,98.88,11.711342811584473,0.5,0.0,0.30000000000000004,0.0,0.0,-0.51,1
12.0,1351.6367,0,0,0,0,0,0,0,0,0.08333333333333334,62.75833333333331,8.717624473571778,0.33333333333333337,0.33333333333333337,0.33333333333333337,1490.0,1490.0,0.2583333333333333,1
17.0,2054.3358,0,0,0,0,0,0,0,0,0.05882352941176471,31.04705882352942,8.22934093475342,0.11764705882352942,0.23529411764705885,0.411764705882353,5500.0,5500.0,-0.4117647058823529,0
12.0,1516.9817,0,0,0,0,0,0,0,0,0.08333333333333334,22.183333333333334,11.10553340911865,0.4166666666666667,0.0,0.5,0.0,0.0,0.45,1
8.0,930.1843000000001,0,0,0,0,0,0,0,0,0.125,-1.8625000000000003,8.720009803771973,0.375,0.125,0.75,0.0,0.0,1.6125,0
5.0,537.6057,0,0,0,0,0,0,0,0,0.2,-8.98,5.4943639755249025,0.2,0.4,0.6000000000000001,1490.0,1490.0,1.1,0
25.0,2503.8977999999997,0,0,0,0,0,0,0,0,0.04,-16.788000000000004,8.715625953674316,0.48,0.24000000000000002,0.28,5500.0,5500.0,0.268,0
